BV号：BV1XW411W7J7
标题：BV1XW411W7J7
链接：https://www.bilibili.com/video/BV1XW411W7J7
识别语言：zh
语言置信度：1
分段数：503
生成时间：2026-04-04 11:30:27

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:03 - 00:00:21] 大家好
[00:00:21 - 00:00:24] 我上学期变得更快乐的张雪峰老师
[00:00:24 - 00:00:25] 那么上一期呢
[00:00:25 - 00:00:27] 咱们给大家讲了关于
[00:00:27 - 00:00:29] 富士的一些资格认定的问题
[00:00:29 - 00:00:30] 以及富者生生现化定的问题
[00:00:30 - 00:00:32] 那么这一期呢
[00:00:32 - 00:00:34] 咱们给大家讲讲富士到底该怎么去
[00:00:34 - 00:00:35] 准备啊
[00:00:35 - 00:00:36] 希望这个视频看完以后
[00:00:36 - 00:00:38] 对你富士准备是有用的
[00:00:38 - 00:00:39] 那么富士呢
[00:00:39 - 00:00:40] 给大家简单说一下
[00:00:40 - 00:00:42] 他主要是包含以下三个环节
[00:00:42 - 00:00:44] 大多数运较是包含以下三个环节
[00:00:44 - 00:00:45] 第一个环节呢
[00:00:45 - 00:00:46] 叫做比式
[00:00:46 - 00:00:49] 第一个环节叫做鄙视
[00:00:49 - 00:00:55] 这里边或者是有些实操能力要求比较高的专业
[00:00:55 - 00:00:57] 它会有一个动手能力的问题
[00:00:57 - 00:00:58] 比如说举个例子
[00:00:58 - 00:01:00] 比如说像计算机它的编程
[00:01:00 - 00:01:03] 在比如说像很多物理专业 化学专业
[00:01:03 - 00:01:06] 它可能在复试当中还要考你动手的实验
[00:01:06 - 00:01:08] 在比如说像广播电视编导的话
[00:01:08 - 00:01:11] 还有可能会让你拿个摄像机去外面拍一个什么短片回来
[00:01:11 - 00:01:13] 因为这个东西初试是不考察的
[00:01:13 - 00:01:16] 所以说复试的这种实操的能力要求比较高
[00:01:16 - 00:01:18] 包括像實驗
[00:01:18 - 00:01:20] 上機一樣等等等等
[00:01:20 - 00:01:22] 這個我們都給它簡單寫一下
[00:01:22 - 00:01:24] 那麼第二個部分呢就是
[00:01:24 - 00:01:26] 幾乎所有學校都會有的一門課
[00:01:26 - 00:01:28] 叫做外語能力考試
[00:01:28 - 00:01:30] 外語能力考試
[00:01:30 - 00:01:32] 外語能力考試
[00:01:32 - 00:01:34] 考察主要的考察的是你的聽力和口語
[00:01:34 - 00:01:36] 當然有的學校可能會考出別的環繞來
[00:01:36 - 00:01:38] 我們一會兒再給大家做介紹
[00:01:38 - 00:01:42] 那麼第三方面呢就是關於面試
[00:01:42 - 00:01:44] 面試
[00:01:44 - 00:01:46] 是說的是馬拉出來看看
[00:01:46 - 00:01:48] 这是我的一律名言
[00:01:48 - 00:01:49] 这个面试
[00:01:49 - 00:01:52] 就是你要跟老师进行一个深入的沟通
[00:01:52 - 00:01:53] 进行一个深入的沟通
[00:01:53 - 00:01:55] 这个面试的环境大多数学校
[00:01:55 - 00:01:58] 大多数学校是多对一
[00:01:58 - 00:01:59] 什么叫多对一呢
[00:01:59 - 00:02:01] 就是几个老师面试你一个人
[00:02:01 - 00:02:02] 几个老师面试你一个人
[00:02:02 - 00:02:05] 少数的学校会出现多对多的环节
[00:02:05 - 00:02:07] 比如说一堆人
[00:02:07 - 00:02:08] 然后的话也是这边也一堆人
[00:02:08 - 00:02:12] 那么这种情况一般情况下存在于
[00:02:12 - 00:02:14] 像富士人数比较多的专业
[00:02:14 - 00:02:15] 比如说像有的专业
[00:02:15 - 00:02:17] 有的專業他富士人數一般幾百人富士
[00:02:18 - 00:02:20] 幾百人富士的話要么就是分組面試
[00:02:20 - 00:02:22] 要么就是的話就是多對多來面試
[00:02:23 - 00:02:24] 還有就是管理類
[00:02:24 - 00:02:27] 管理類是極容易出現多對多面試的
[00:02:27 - 00:02:30] 為什麼因為他還要考察這些學生的
[00:02:30 - 00:02:31] 綜合管理能力
[00:02:31 - 00:02:35] 比如說我給你一個任務然後的話你就跟就過我們街上看的一些什麼
[00:02:35 - 00:02:36] 創意真人秀差不多
[00:02:37 - 00:02:39] 就是幾個人一個小組然後的話給你一個問題你們去討論
[00:02:40 - 00:02:43] 討論完以後的話你說出你的觀點你說出你的觀點你說出你的觀點
[00:02:43 - 00:02:45] 看谁能有这种领导力
[00:02:45 - 00:02:46] 因为管理学
[00:02:46 - 00:02:49] 它是很注重领导力这个环节的
[00:02:49 - 00:02:50] 谁能当领导
[00:02:50 - 00:02:50] 然后的话
[00:02:50 - 00:02:51] 谁能当员工
[00:02:51 - 00:02:52] 然后的话谁能
[00:02:52 - 00:02:53] 谁的领导力更强
[00:02:53 - 00:02:54] 等等
[00:02:54 - 00:02:55] 它可能会出现这种多对多的面试
[00:02:55 - 00:02:57] 所以说一般情况下
[00:02:57 - 00:02:58] 就是复试这三个环节
[00:02:58 - 00:03:00] 那么这三个环节需要注意的地方
[00:03:00 - 00:03:02] 张老师一个一个来给你们说
[00:03:02 - 00:03:04] 首先第一个环节就是关于鄙视
[00:03:05 - 00:03:06] 鄙视
[00:03:06 - 00:03:08] 鄙视说白了
[00:03:08 - 00:03:11] 就是再考一门专业课
[00:03:11 - 00:03:12] 再考一门专业课
[00:03:12 - 00:03:17] 你出事階段的政治英语、数学都不考了
[00:03:18 - 00:03:20] 富士比试只考专业课
[00:03:20 - 00:03:22] 当然有一个专业处外
[00:03:22 - 00:03:23] 就是会计或审计专售
[00:03:24 - 00:03:26] 会计或审计专售会出现
[00:03:27 - 00:03:28] 政治的比试
[00:03:28 - 00:03:30] 当然是部分学校
[00:03:30 - 00:03:31] 而政治的比试
[00:03:31 - 00:03:34] 在整个富士当中算不算分
