BV号：BV1ct411m74e
标题：BV1ct411m74e
链接：https://www.bilibili.com/video/BV1ct411m74e
识别语言：zh
语言置信度：1
分段数：242
生成时间：2026-04-04 09:12:07

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:03 - 00:00:21] 大家好
[00:00:21 - 00:00:24] 我是让学习变得更快乐的张雪峰老师
[00:00:24 - 00:00:28] 咱们本期的话题继续来聊一聊中国的大学
[00:00:28 - 00:00:31] 我们在上一期聊到了中国大学的充力
[00:00:31 - 00:00:34] 还聊到了中国大学的分裂
[00:00:34 - 00:00:36] 就是1952年的U.N.C大朝中
[00:00:36 - 00:00:37] 不能说是分裂
[00:00:37 - 00:00:38] 叫做整合
[00:00:38 - 00:00:39] 叫做整合
[00:00:39 - 00:00:42] 那么实际上在慢慢的历史成长当中
[00:00:42 - 00:00:44] 中国大学还经历过两个非常有意思的阶段
[00:00:44 - 00:00:47] 一个阶段就是西线建设
[00:00:47 - 00:00:50] 这个西线建设主要是发生在上个世纪的
[00:00:50 - 00:00:52] 大概五六十年代
[00:00:52 - 00:00:53] 那么主要原因两点
[00:00:53 - 00:00:55] 第一点就是西部大开发
[00:00:55 - 00:00:58] 因为当时中国的西部还是比较平求落后的
[00:00:58 - 00:00:59] 然后国家就想着说
[00:00:59 - 00:01:02] 我们一定要让一些东部的学生
[00:01:02 - 00:01:04] 给它搬到西部去
[00:01:04 - 00:01:06] 有一些经济发达地区的
[00:01:06 - 00:01:08] 搬到一些经济不发达的地区
[00:01:08 - 00:01:11] 去支持当地的一个建设
[00:01:11 - 00:01:12] 那么最具代表性
[00:01:12 - 00:01:14] 最具代表性的就是什么
[00:01:14 - 00:01:16] 就是上海教堂大学
[00:01:16 - 00:01:19] 在1956年的時候在建校60多年的時候
[00:01:19 - 00:01:22] 全校整體搬遷到了西安
[00:01:22 - 00:01:24] 也就是現在的西安交通大學
[00:01:24 - 00:01:25] 就是大家你要知道
[00:01:25 - 00:01:28] 西安交通大學這個就不是把地而起了
[00:01:28 - 00:01:30] 而是從上海是整體搬遷搬過來的
[00:01:30 - 00:01:33] 而且搬遷的方向是比較牛的
[00:01:33 - 00:01:33] 是怎麼呢
[00:01:33 - 00:01:34] 是跑步過去
[00:01:34 - 00:01:37] 是當時上海交通大學所有的師生
[00:01:37 - 00:01:38] 為了支持黨中的決定
[00:01:38 - 00:01:42] 從上海直接跑步跑到了西安
[00:01:42 - 00:01:42] 然後的話
[00:01:42 - 00:01:45] 據說跑的這個公理數
[00:01:45 - 00:01:46] 能达到了八万公里
[00:01:46 - 00:01:48] 可以让地球吃到两圈
[00:01:48 - 00:01:50] 跟母漂漂有一拼
[00:01:50 - 00:01:51] 所以说的话
[00:01:51 - 00:01:54] 就是这是其中的一个非常非常经典的案例
[00:01:54 - 00:01:55] 包括像还有一种方式
[00:01:55 - 00:01:56] 就是什么呢
[00:01:56 - 00:01:59] 就是当时中国和前苏联的关系
[00:01:59 - 00:02:00] 可能不是很好
[00:02:00 - 00:02:03] 怎么样就是为了能够让咱们一些
[00:02:03 - 00:02:04] 东北中工业地区
[00:02:04 - 00:02:06] 而北京的一些地区
[00:02:06 - 00:02:08] 高效来进行一个所谓的安全性的疏散
[00:02:08 - 00:02:10] 然后有一些学生就从东部
[00:02:10 - 00:02:12] 也就搬到了西部地区
[00:02:12 - 00:02:13] 或者说从一些经济发达的区
[00:02:13 - 00:02:14] 搬到了经济不发达的区
[00:02:14 - 00:02:19] 比如说像当时的中国科技大学
[00:02:19 - 00:02:21] 中国科技大学实际上在建小之初的时候
[00:02:21 - 00:02:22] 是在北京的
[00:02:22 - 00:02:23] 当然大家都知道
[00:02:23 - 00:02:25] 现在它是在安徽的
[00:02:25 - 00:02:28] 它当时搬到安徽也是挤经波折
[00:02:28 - 00:02:29] 比如刚开始的时候
[00:02:29 - 00:02:31] 中科技大学是想搬到江西
[00:02:32 - 00:02:33] 江西是不要的
[00:02:33 - 00:02:34] 然后想搬到河南
[00:02:34 - 00:02:36] 河南也不能做不要
[00:02:36 - 00:02:38] 因为当时实际上
[00:02:38 - 00:02:41] 中国科技大学的考察小组
[00:02:41 - 00:02:43] 已经都到了河南去了
[00:02:43 - 00:02:44] 到了河南去玩以后的话
[00:02:44 - 00:02:47] 当时的恒代领导是给他领导哪的
[00:02:47 - 00:02:48] 领导了南洋
[00:02:48 - 00:02:49] 领导了南洋
[00:02:49 - 00:02:50] 没有领导省会的郑州
[00:02:50 - 00:02:52] 也没有领导前省会的开封
[00:02:52 - 00:02:54] 是把中国科技大学这个项目考察组
[00:02:54 - 00:02:57] 给领导了南洋一片丘陵地带
[00:02:57 - 00:03:00] 科大相关人员一看
[00:03:00 - 00:03:02] 你们可能也是不太愿意欢迎我们的
[00:03:02 - 00:03:03] 对吧
[00:03:03 - 00:03:04] 怎么办呢
[00:03:04 - 00:03:05] 那就继续找地方
[00:03:05 - 00:03:07] 结果安徽省当时的领导
[00:03:07 - 00:03:10] 就觉得说我们安徽省可能还没有一所
[00:03:10 - 00:03:11] 比较好的大学
[00:03:11 - 00:03:13] 然后希望中国科技大学能够到我们这
[00:03:13 - 00:03:14] 来 康旺北毕
[00:03:14 - 00:03:15] 然后的话
[00:03:15 - 00:03:16] 就对中国科技大学
[00:03:16 - 00:03:19] 发出了邀请
[00:03:19 - 00:03:21] 然后科大的项目组到了安徽区以后的话
[00:03:21 - 00:03:23] 发现安徽省的相关的领导
[00:03:23 - 00:03:25] 是非常非常非常重视
[00:03:25 - 00:03:26] 教育这一块的
[00:03:26 - 00:03:27] 然后的话
[00:03:27 - 00:03:30] 就决定科技大学从整体就搬前到了安徽
