BV号：BV13s411J7PL
标题：BV13s411J7PL
链接：https://www.bilibili.com/video/BV13s411J7PL
识别语言：zh
语言置信度：1
分段数：252
生成时间：2026-04-04 10:01:26

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:03 - 00:00:21] 大家好
[00:00:21 - 00:00:24] 我上学习变得更快乐的张雪峰老师
[00:00:24 - 00:00:26] 欢迎大家来到本期的张老师课堂
[00:00:26 - 00:00:28] 那么现在已经到了暑假了
[00:00:28 - 00:00:30] 很多朋友就问我说张老师
[00:00:30 - 00:00:31] 我暑假该干点啥
[00:00:31 - 00:00:33] 那么咱们这一期和下一期
[00:00:33 - 00:00:36] 将分别给大家的暑假一些建议
[00:00:36 - 00:00:37] 希望能够帮助到大家
[00:00:37 - 00:00:39] 那么咱们这一期想想大学生
[00:00:39 - 00:00:41] 就是已经上了大学的朋友
[00:00:41 - 00:00:43] 那么你这个暑假应该干点啥
[00:00:43 - 00:00:45] 那么首先我觉得大家首先第一
[00:00:45 - 00:00:46] 就是上大一
[00:00:46 - 00:00:48] 如果说你是上大一的话
[00:00:48 - 00:00:50] 那么我建议你第一要多看看书
[00:00:50 - 00:00:51] 多看看书
[00:00:51 - 00:00:54] 因为你要知道学习是无止境的
[00:00:54 - 00:00:56] 我给大家举个简单的例子
[00:00:56 - 00:00:57] 比如说拿我张老师来举例子
[00:00:57 - 00:01:00] 我从两年前开始所谓的走红
[00:01:00 - 00:01:01] 一直到现在
[00:01:01 - 00:01:03] 能所谓的红到现在
[00:01:03 - 00:01:05] 当然现在可能已经有点过气了
[00:01:05 - 00:01:06] 能所谓的红到现在
[00:01:06 - 00:01:07] 就是因为我一直在学习
[00:01:07 - 00:01:10] 那么我这段时间其实也在看书
[00:01:10 - 00:01:11] 也在各种的学习
[00:01:11 - 00:01:12] 所以我希望大家你要知道
[00:01:12 - 00:01:13] 就是看书这个东西
[00:01:13 - 00:01:17] 其实很能提升一个人的这种level的
[00:01:17 - 00:01:19] 所以说我希望大家能够到书店里边
[00:01:19 - 00:01:20] 去找一些纸质的书
[00:01:20 - 00:01:21] 我一般看书的时候
[00:01:21 - 00:01:23] 我都是不看电子书的
[00:01:23 - 00:01:25] 因为我觉得看电子书就没质感
[00:01:25 - 00:01:26] 你知道吧
[00:01:26 - 00:01:26] 没质感
[00:01:26 - 00:01:28] 你比如说拿着手机在这滑滑滑
[00:01:28 - 00:01:29] 对吧
[00:01:29 - 00:01:31] 结果突然出现一个信息
[00:01:31 - 00:01:32] 你说你要不要回
[00:01:32 - 00:01:33] 一回的话就聊几天了
[00:01:33 - 00:01:34] 动不动的话
[00:01:34 - 00:01:34] 你说你拿个微信
[00:01:34 - 00:01:36] 不是有人来你打游戏
[00:01:36 - 00:01:37] 你说你要不要打
[00:01:37 - 00:01:37] 是吧
[00:01:37 - 00:01:39] 就很容易固定自己知道吧
[00:01:39 - 00:01:40] 所以说我就喜欢这吗
[00:01:40 - 00:01:41] 就看书的时候
[00:01:41 - 00:01:42] 把手机就是扣着
[00:01:42 - 00:01:44] 也不調整振動
[00:01:44 - 00:01:45] 就是靜音
[00:01:45 - 00:01:46] 然後的話呢
[00:01:46 - 00:01:48] 把手機往旁邊一放
[00:01:48 - 00:01:49] 一本書拿了一看
[00:01:49 - 00:01:50] 這過一下午
[00:01:50 - 00:01:51] 我覺得真的挺好的
[00:01:51 - 00:01:53] 能學到很多的東西
[00:01:53 - 00:01:54] 所以說大地的同學呢
[00:01:54 - 00:01:55] 我建議你多看看書
[00:01:55 - 00:01:55] 第二呢
[00:01:55 - 00:01:56] 大地同學呢
[00:01:56 - 00:01:58] 我建議你也可以出去旅旅遊
[00:01:58 - 00:02:00] 去一些你沒有去過的地方
[00:02:00 - 00:02:01] 去感受一下
[00:02:01 - 00:02:02] 去感受一下
[00:02:02 - 00:02:04] 那麼尤其是暑假的這個階段
[00:02:04 - 00:02:06] 你比如說北方的同學
[00:02:06 - 00:02:06] 你說老師
[00:02:06 - 00:02:07] 我想考驗去南方
[00:02:07 - 00:02:09] 我想知道我到底能不能適應
[00:02:09 - 00:02:11] 你先看看南方有多熱
[00:02:11 - 00:02:11] 你再說
[00:02:11 - 00:02:12] 對不對
[00:02:12 - 00:02:14] 以前看看南方这个吃
[00:02:14 - 00:02:16] 你能不能适应 对吧
[00:02:16 - 00:02:17] 有些你很想去的地方
[00:02:17 - 00:02:19] 我建议大家暑假的时候
[00:02:19 - 00:02:20] 就去一去看一看
[00:02:20 - 00:02:21] 因为你家来工作以后
[00:02:21 - 00:02:24] 你真的很难有时间去走动了
[00:02:24 - 00:02:26] 所以说大一的同学就给你两点建议
[00:02:26 - 00:02:27] 第一 看看书
[00:02:27 - 00:02:28] 第二 屡屡游
[00:02:28 - 00:02:29] 然后大二的同学
[00:02:29 - 00:02:31] 就如果说你要是说不想考研的话
[00:02:31 - 00:02:33] 你跟大一一样
[00:02:33 - 00:02:35] 都看看书 长长知识 对吧
[00:02:35 - 00:02:36] 屡屡游长长见识
[00:02:36 - 00:02:37] 那么如果说你要想考研的话
[00:02:37 - 00:02:38] 大二的同学
[00:02:38 - 00:02:40] 张老师在这里一定要强调一下
[00:02:40 - 00:02:44] 你最好是把英语这个东西千万不能放
[00:02:44 - 00:02:45] 英语这个东西你会发现
[00:02:45 - 00:02:47] 它一旦扔了两三个月
[00:02:47 - 00:02:48] 你再想起来就很难了
[00:02:48 - 00:02:50] 那你说到什么时候现在上大二
[00:02:50 - 00:02:51] 我怎么该对我的英语
[00:02:51 - 00:02:53] 对考研这方面有所准备呢
[00:02:53 - 00:02:55] 建议你看两本书
