BV号：BV1HW411d7QD
标题：BV1HW411d7QD
链接：https://www.bilibili.com/video/BV1HW411d7QD
识别语言：zh
语言置信度：1
分段数：326
生成时间：2026-04-04 09:37:59

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪芳老师
[00:00:03 - 00:00:21] 大家好
[00:00:21 - 00:00:23] 我是让学习变得更快乐的张雪芳老师
[00:00:23 - 00:00:25] 欢迎大家来到本期的张老师课堂
[00:00:25 - 00:00:27] 那么本期节目咱们将对最近
[00:00:27 - 00:00:29] 就是同学们在网上问我的一些问题
[00:00:29 - 00:00:30] 给大家一些先应该解答
[00:00:30 - 00:00:31] 首先看第一个问题
[00:00:31 - 00:00:33] 就是有很多朋友问我说
[00:00:33 - 00:00:36] 张老师你看我现在刚入大学大一新生
[00:00:36 - 00:00:38] 然后现在学校就搞了这么一个活动
[00:00:38 - 00:00:40] 大二大三也会有这么一个现象
[00:00:40 - 00:00:42] 就是叫双学位
[00:00:42 - 00:00:44] 他说张老师我是该选的双学位
[00:00:44 - 00:00:45] 还是该选择考研
[00:00:45 - 00:00:46] 还有很多同学跟我说
[00:00:46 - 00:00:51] 我听说社会上双学位就相当于研究生的学历
[00:00:51 - 00:00:53] 是真的还是假的
[00:00:53 - 00:00:55] 那么首先给大家解答这个问题
[00:00:55 - 00:00:58] 双学位和研究生是完全两个概念
[00:00:58 - 00:00:59] 各位同学
[00:00:59 - 00:01:00] 有些同学说
[00:01:00 - 00:01:02] 我们家亲戚跟我说
[00:01:02 - 00:01:03] 双学位就相当于研究生
[00:01:03 - 00:01:04] 屁
[00:01:04 - 00:01:05] 他跟研究生是不一样的
[00:01:05 - 00:01:07] 哪不一样
[00:01:07 - 00:01:08] 我这个大家举一个简单的例子
[00:01:08 - 00:01:10] 当你在找工作的时候
[00:01:10 - 00:01:12] 用人单位一旦要求
[00:01:12 - 00:01:13] 学历是研究生
[00:01:13 - 00:01:15] 你比如说你双学位
[00:01:15 - 00:01:16] 你800个学位都没有用
[00:01:16 - 00:01:19] 他要求的是研究生學歷
[00:01:19 - 00:01:21] 所以說研究生他是一個學歷
[00:01:21 - 00:01:23] 而雙學位他不是一個學歷
[00:01:23 - 00:01:26] 這是一個很大很大的差別
[00:01:26 - 00:01:28] 那麼雙學位讀的意義在於哪裡
[00:01:28 - 00:01:29] 雙學位讀的意義在於
[00:01:29 - 00:01:32] 你是一個複合性人才
[00:01:32 - 00:01:36] 比如說你除了你自己的本專業專業課
