BV号：BV17s41157E2
标题：BV17s41157E2
链接：https://www.bilibili.com/video/BV17s41157E2
识别语言：zh
语言置信度：1
分段数：571
生成时间：2026-04-04 10:09:33

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:21 - 00:00:25] 那个我再说一下我个人比较看好的未来的三大行业
[00:00:25 - 00:00:26] 然后一些给大家推荐一些学校
[00:00:27 - 00:00:30] 首先第一大行业就是第三产业
[00:00:30 - 00:00:31] 三产
[00:00:31 - 00:00:32] 三产就是搞服务业
[00:00:32 - 00:00:34] 这刚刚我给大家也说过了
[00:00:34 - 00:00:35] 三产包括什么呢
[00:00:35 - 00:00:37] 很多社会人一些和都是属于三产类别里边的
[00:00:37 - 00:00:39] 比如说像像金融啊
[00:00:39 - 00:00:40] 会计呀
[00:00:40 - 00:00:41] 就是经济呀
[00:00:41 - 00:00:42] 管理呀
[00:00:42 - 00:00:43] 包括像新闻传播呀
[00:00:43 - 00:00:44] 法律啊
[00:00:44 - 00:00:46] 这都是属于叫第三产业服务里
[00:00:46 - 00:00:47] 这几种专业我跟大家说
[00:00:47 - 00:00:49] 就业好的是特别好
[00:00:49 - 00:00:51] 就业不好的是真的特别不好
[00:00:51 - 00:00:52] 尤其给大家一个例子
[00:00:52 - 00:00:53] 比如法律
[00:00:53 - 00:00:56] 很多人觉得说我们家还得学法挺好的
[00:00:56 - 00:00:58] 而且这两年跟法律有关的电视剧很多
[00:00:58 - 00:00:59] 什么合理生求摸
[00:00:59 - 00:01:00] 离婚律师
[00:01:00 - 00:01:01] 各位家长大家看
[00:01:01 - 00:01:02] 我学好律
[00:01:02 - 00:01:03] 挣这么多钱
[00:01:03 - 00:01:05] 住大房子开好车
[00:01:05 - 00:01:06] 是吧
[00:01:06 - 00:01:07] 你以为当律师干的错了
[00:01:07 - 00:01:07] 当律师
[00:01:07 - 00:01:08] 我跟大家说
[00:01:08 - 00:01:11] 当律师真正最挣钱的律师是不打官司的
[00:01:11 - 00:01:13] 你说我打官司我请个律师
[00:01:13 - 00:01:14] 他挣不了多少钱
[00:01:14 - 00:01:16] 真正正前的律师是什么律师
[00:01:16 - 00:01:17] 资讯律师
[00:01:17 - 00:01:18] 什么资讯律师
[00:01:18 - 00:01:20] 就是企业并购律师
[00:01:20 - 00:01:21] 比如说我这个公司
[00:01:21 - 00:01:22] 给大家举个例子
[00:01:22 - 00:01:23] 比如说中国有个汽车公司
[00:01:23 - 00:01:24] 叫吉利集团
[00:01:24 - 00:01:24] 对吧
[00:01:24 - 00:01:26] 收过的企业叫乌尔沃
[00:01:26 - 00:01:27] 对吧
