BV号：BV1Dp411o7sy
标题：BV1Dp411o7sy
链接：https://www.bilibili.com/video/BV1Dp411o7sy
识别语言：zh
语言置信度：1
分段数：74
生成时间：2026-04-04 10:30:03

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:03 - 00:00:22] 各位读者朋友大家好
[00:00:22 - 00:00:24] 我是让学习变得更快乐的张雪峰老师
[00:00:24 - 00:00:27] 咱们今天先给大家变一个魔术
[00:00:27 - 00:00:30] 啊 去
[00:00:31 - 00:00:33] 哎 出了一本书
[00:00:33 - 00:00:36] 那么这本书呢就是我最近要出版的一本新书
[00:00:36 - 00:00:37] 选择比努力更重要
[00:00:37 - 00:00:40] 张雪峰手把手的教你填高考资源
[00:00:40 - 00:00:44] 那么这本新书呢马上将会到市面上跟大家来面试
[00:00:44 - 00:00:48] 那么这本书呢是送给各位即将高考的高层考生以及家长
[00:00:48 - 00:00:49] 还有他们的老师
[00:00:49 - 00:00:50] 以及高一高二
[00:00:50 - 00:00:51] 甚至初中的学生
[00:00:51 - 00:00:53] 以及你们的家长
[00:00:53 - 00:00:53] 包括宣
[00:00:53 - 00:00:54] 这个社会上
[00:00:54 - 00:00:55] 所有方方面面
[00:00:55 - 00:00:56] 对高考治愿条件
[00:00:56 - 00:00:58] 比较关心的朋友们的
[00:00:58 - 00:01:01] 那么高考是咱们中国最重要的一个考试
[00:01:01 - 00:01:02] 那么每一年的大家都说
[00:01:02 - 00:01:05] 说高考是可以改变人生命运的一次考试
[00:01:05 - 00:01:06] 而在考试结束以后
[00:01:06 - 00:01:08] 你到底该上一个什么样的学校
[00:01:08 - 00:01:09] 到底该上怎样的一个专业
[00:01:09 - 00:01:12] 几乎矿耳的所有的高考的考生
[00:01:12 - 00:01:13] 而因为地域的关系
[00:01:13 - 00:01:15] 各种信息背对证就已经出来了
[00:01:15 - 00:01:17] 而我们很难通过一本
[00:01:17 - 00:01:19] 各个省份发的那个志愿填报书籍
[00:01:19 - 00:01:21] 来了解所有的学校
[00:01:21 - 00:01:22] 所有的专业
[00:01:22 - 00:01:22] 你说这个专业
[00:01:22 - 00:01:24] 他将来毕业到底是干嘛的
[00:01:24 - 00:01:25] 他就业好不好
[00:01:25 - 00:01:27] 他一跪工资大概能挣多少钱
[00:01:27 - 00:01:28] 对吧
[00:01:28 - 00:01:29] 那这个学校他到底怎么样
[00:01:29 - 00:01:31] 我们在选业校的时候
[00:01:31 - 00:01:32] 是到底该中学校
[00:01:32 - 00:01:33] 还是该中专业
[00:01:33 - 00:01:34] 等等这样
[00:01:34 - 00:01:36] 在高考院中选择的问题呢
[00:01:36 - 00:01:39] 几乎是困扰着我们每一位的考生朋友
[00:01:39 - 00:01:41] 那么每一年的作为一个老师
[00:01:41 - 00:01:42] 也都会遇到这样的大坑
[00:01:42 - 00:01:45] 或者是陷阱或者是这样的悲剧
[00:01:45 - 00:01:46] 因为每一年都有这样的学生
[00:01:46 - 00:01:48] 他可能上了自己不喜欢的大学
[00:01:48 - 00:01:49] 上了自己不喜欢的专业
[00:01:49 - 00:01:52] 就整日寓意寡欢不思进去
[00:01:52 - 00:01:53] 甚至出现了挂颗
[00:01:53 - 00:01:54] 你挂挂很多
[00:01:54 - 00:01:56] 挂到没有毕业任务
[00:01:56 - 00:01:56] 没有学位任务
[00:01:56 - 00:01:59] 甚至退学复读这样的局面
[00:01:59 - 00:02:00] 作为一个在教育事业上
[00:02:00 - 00:02:02] 奋斗了十减年的老师
[00:02:02 - 00:02:04] 每当遇到这样的情况的时候
[00:02:04 - 00:02:06] 我的内心都是非常煎熬和难受的
[00:02:06 - 00:02:08] 我想如果当年这些同学
[00:02:08 - 00:02:10] 在高考志愿田报的时候
[00:02:10 - 00:02:11] 有这么一个老师
[00:02:11 - 00:02:13] 有这么一本书来告诉大家
[00:02:13 - 00:02:14] 这个专业到底是怎么回事
[00:02:14 - 00:02:16] 这个学校到底是怎么样的话
[00:02:16 - 00:02:17] 会让大家少走很多玩路
[00:02:17 - 00:02:19] 就会避免很多这样的悲剧来发生
[00:02:19 - 00:02:22] 这也是我出这本书的初中
[00:02:22 - 00:02:25] 希望我的这本书能够帮助到各位考生朋友
[00:02:25 - 00:02:26] 以及考生的家长
[00:02:26 - 00:02:27] 谢谢大家
