BV号：BV1XW411S7JJ
标题：BV1XW411S7JJ
链接：https://www.bilibili.com/video/BV1XW411S7JJ
识别语言：zh
语言置信度：1
分段数：206
生成时间：2026-04-04 09:43:34

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:20 - 00:00:23] 那么今天只是给大家讲一个具体的一个方法论
[00:00:23 - 00:00:25] 首先大家要知道我们在运行专业选择的时候
[00:00:25 - 00:00:25] 很多人就问我说
[00:00:25 - 00:00:27] 张老师我应该是优先选择专业
[00:00:27 - 00:00:29] 还是应该优先选择学校
[00:00:29 - 00:00:31] 其实我想跟大家说的是这样的
[00:00:31 - 00:00:32] 就是其实你问的问题就是
[00:00:32 - 00:00:33] 我们在考研的时候
[00:00:33 - 00:00:34] 看一个专业排名
[00:00:34 - 00:00:35] 还是看一个学校排名嘛
[00:00:35 - 00:00:35] 对吧
[00:00:36 - 00:00:36] 那么同学
[00:00:36 - 00:00:41] 除非说你学的专业是非理工类
[00:00:41 - 00:00:43] 就是理工类专业在考研的时候
[00:00:43 - 00:00:45] 应该考虑一下专业排名
[00:00:45 - 00:00:46] 而其他专业在考研的时候
[00:00:46 - 00:00:48] 应该考虑一下地域
[00:00:48 - 00:00:49] 然后再考虑学校
[00:00:49 - 00:00:50] 然后再考虑专业
[00:00:50 - 00:00:52] 那老师为什么理工类要种专业
[00:00:52 - 00:00:53] 然后其他的要先种地域
[00:00:53 - 00:00:55] 因为理工类的专业排名
[00:00:55 - 00:00:58] 那是一个真真正正的专业水平的体现
[00:00:58 - 00:01:00] 我给大家举个简单的例子
[00:01:00 - 00:01:01] 比如说图目盖房子
[00:01:01 - 00:01:02] 对吧
[00:01:02 - 00:01:04] 那同学你考一个排名比较靠前的学校
[00:01:04 - 00:01:06] 他能教你盖一个比较高的楼
[00:01:06 - 00:01:09] 比如说Turkney or B教你盖一个1000米的楼
[00:01:09 - 00:01:11] 那你考一个比较水平低的学校
[00:01:11 - 00:01:13] 他可能只教你盖一个200米的楼
[00:01:13 - 00:01:14] 那现在一个建筑公司
[00:01:14 - 00:01:16] 他要蓋一個500米的樓
[00:01:16 - 00:01:17] 你說他會去哪照片
[00:01:17 - 00:01:18] 他一定會去排名
[00:01:18 - 00:01:19] 比較靠前的許多照片
[00:01:19 - 00:01:20] 對吧
[00:01:20 - 00:01:22] 比如像西安建築科技大學
[00:01:22 - 00:01:22] 對吧
[00:01:22 - 00:01:23] 那這個學校呢
