BV号：BV1NW411P7ZY
标题：BV1NW411P7ZY
链接：https://www.bilibili.com/video/BV1NW411P7ZY
识别语言：zh
语言置信度：1
分段数：509
生成时间：2026-04-04 10:21:58

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:03 - 00:00:21] 大家好
[00:00:21 - 00:00:23] 我上学习变得更快乐的张雪峰老师
[00:00:23 - 00:00:26] 欢迎大家来到本期的张老师课堂
[00:00:26 - 00:00:28] 那么大家看到这个视频的时候
[00:00:28 - 00:00:30] 可能高考已经快接近尾声了
[00:00:30 - 00:00:32] 那么考到好语不好
[00:00:32 - 00:00:33] 都已经过去了
[00:00:33 - 00:00:34] 大家也就不要想了
[00:00:34 - 00:00:35] 如果说我是你的话
[00:00:35 - 00:00:37] 我肯定会往前看
[00:00:37 - 00:00:38] 往前看是什么呢
[00:00:38 - 00:00:39] 就是往这里看
[00:00:39 - 00:00:42] 就是我们到底该去如何选定
[00:00:42 - 00:00:44] 自己的志愿天报的对象
[00:00:44 - 00:00:45] 就是你到底该选哪个
[00:00:45 - 00:00:46] 选哪个专业学来报考
[00:00:46 - 00:00:50] 给大家讲一讲我自己当年报社院的一个经历
[00:00:50 - 00:00:51] 这个首先我先说一下结果
[00:00:51 - 00:00:52] 就是当年呢
[00:00:52 - 00:00:55] 我是超过一本分分线12分的成绩
[00:00:55 - 00:00:59] 被郑州大学的集水排水工程专业给录取了的
[00:00:59 - 00:01:01] 然后怎么说呢
[00:01:01 - 00:01:02] 就是当年呢
[00:01:02 - 00:01:04] 我是面临一个比较大的一个选择
[00:01:04 - 00:01:06] 就是关于一本和二本的一个选择
[00:01:06 - 00:01:07] 这个呢
[00:01:07 - 00:01:08] 在我们前两期节目的时候
[00:01:08 - 00:01:09] 也给大家讲过
[00:01:09 - 00:01:11] 那么如果说你没有看我们前两期节目的话
[00:01:11 - 00:01:13] 大家可以把这个视频再往回导一导
[00:01:13 - 00:01:14] 就是说
[00:01:14 - 00:01:15] 再看一下我们前两期的视频
[00:01:15 - 00:01:16] 有一些我講的一個就是
[00:01:16 - 00:01:19] 一本和二本之間到底它的界限在哪裡
[00:01:19 - 00:01:21] 那麼如果說你像我一樣很尷尬
[00:01:21 - 00:01:23] 那麼過了一本分數限制分不多
[00:01:23 - 00:01:25] 那你到底該選的一本還是該選的二本
[00:01:25 - 00:01:26] 這個之前我講過這個內容
[00:01:26 - 00:01:28] 那麼當時我做的選擇呢
[00:01:28 - 00:01:29] 就是說要考一個
[00:01:29 - 00:01:31] 所謂的好一點的二本
[00:01:31 - 00:01:33] 那麼一本呢我可以冒兼稍微衝一衝
[00:01:33 - 00:01:34] 當時我是
[00:01:34 - 00:01:35] 這麼多選擇的
[00:01:35 - 00:01:38] 然後專業界方面呢我是沒有任何想法的
[00:01:38 - 00:01:41] 因為當時呢家裡邊是有一些他們自己的想法
[00:01:41 - 00:01:43] 比如說像我的父親
[00:01:43 - 00:01:45] 我父親他是鐵路工人
[00:01:45 - 00:01:48] 他就覺得說在鐵路工作也是比較好的
[00:01:48 - 00:01:50] 在鐵路工作也是比較好的
[00:01:50 - 00:01:51] 所以說當時他就一直想讓我
[00:01:51 - 00:01:54] 去添寫一些所謂的交通大學
[00:01:54 - 00:01:56] 因為中國的叫交通大學的學校
[00:01:56 - 00:02:00] 除了說像西安交大和上海交大以外
[00:02:00 - 00:02:05] 其他的學校基本上都是由鐵道大學給改的
[00:02:05 - 00:02:07] 比如說像我們看到的這層是什麼
[00:02:07 - 00:02:09] 北京交通大學
[00:02:09 - 00:02:10] 原來叫北京鐵道學院
[00:02:10 - 00:02:11] 然後大臉交通大學
[00:02:11 - 00:02:12] 原來叫做大臉鐵道學院
[00:02:12 - 00:02:14] 然后兰州纠通大学呢
[00:02:14 - 00:02:15] 原来叫兰州铁道大学
[00:02:15 - 00:02:17] 就是这样都是铁道大学改的
[00:02:17 - 00:02:18] 他说你上一个铁道大学
[00:02:18 - 00:02:20] 因为铁道大学当时就业还是比较好的
[00:02:20 - 00:02:22] 现在就业也很好
[00:02:22 - 00:02:24] 就是你考了一个所谓的交通大学
[00:02:24 - 00:02:25] 你毕业以后
[00:02:25 - 00:02:27] 想进一个就是这个
[00:02:27 - 00:02:28] 比如说你学理工科的学的
[00:02:28 - 00:02:30] 像机械啊自动化
[00:02:30 - 00:02:31] 想学竞争专业的
[00:02:31 - 00:02:33] 你未来进一个这个火车站
[00:02:33 - 00:02:35] 比如说像车辆段啊
[00:02:35 - 00:02:38] 得弄这个还是相对没有那么难的
[00:02:38 - 00:02:39] 所以当时我爸第一次就是说
[00:02:39 - 00:02:41] 说他铁路的工作多么稳定
[00:02:41 - 00:02:46] 因为当时我高考的那个阶段就是国企的职工的工资还算是比较高的
[00:02:46 - 00:02:49] 他不像说现代可能国企的工资没有那么高了
[00:02:49 - 00:02:51] 但是他确实比较稳定
[00:02:51 - 00:02:53] 他说你将来当个铁路工人我觉得挺好的
[00:02:53 - 00:02:54] 你看我也就铁路工人
[00:02:54 - 00:02:55] 但是我没有学历
[00:02:55 - 00:02:56] 那如果说你有学历的话
[00:02:56 - 00:02:58] 你在铁路上发展的一定会非常好
[00:02:58 - 00:03:01] 但是我自己从小生活在铁路旁边
[00:03:01 - 00:03:04] 因为大家都知道就是在大概十几二十年前
[00:03:04 - 00:03:07] 在中国几乎每个城市最乱的地方是哪里
[00:03:07 - 00:03:08] 可能就是火车站
[00:03:08 - 00:03:09] 我真的不想在火车站待着
[00:03:09 - 00:03:10] 然后的话呢
[00:03:10 - 00:03:12] 我在家有自己的一些想法和理想
[00:03:12 - 00:03:14] 然后我就没有去
