BV号：BV1Yt411S7BZ
标题：BV1Yt411S7BZ
链接：https://www.bilibili.com/video/BV1Yt411S7BZ
识别语言：zh
语言置信度：1
分段数：213
生成时间：2026-04-04 09:02:16

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪丰老师
[00:00:21 - 00:00:21] 大家好
[00:00:21 - 00:00:23] 我是让学习院的共和的张雪丰老师
[00:00:23 - 00:00:25] 欢迎大家收看本期的张老师课堂
[00:00:25 - 00:00:29] 我们本期节目的将会继续针对新高考的一些政策改变
[00:00:29 - 00:00:33] 来给大家做一些相应的了解
[00:00:33 - 00:00:36] 那么在咱们新高考中的当中
[00:00:36 - 00:00:39] 有一个有一个政策是非常好玩的
[00:00:39 - 00:00:42] 就是我们的选科是每年可以考两次的
[00:00:42 - 00:00:43] 就是每年10月份
[00:00:43 - 00:00:44] 每年4月份
[00:00:44 - 00:00:47] 还可以选择要来考两次
[00:00:47 - 00:00:49] 或者说是你来进行一个分散
[00:00:49 - 00:00:51] 这样的话它其实目的是什么呢
[00:00:51 - 00:00:53] 就是原来大家都知道高考啊
[00:00:53 - 00:00:55] 我们有一句话叫什么呢
[00:00:55 - 00:00:57] 叫做一考定中生
[00:00:57 - 00:01:00] 大家都觉得高考是一个一考定中生的事
[00:01:00 - 00:01:03] 我们这个印象最深的是什么呢
[00:01:03 - 00:01:05] 就是你会发现在中国的几乎所有的高中
[00:01:05 - 00:01:09] 在高中的课程上都会贴一张告示叫什么
[00:01:09 - 00:01:12] 它说现代距离高考还有多少多少天
[00:01:12 - 00:01:14] 随着这个日子越来越临近的
[00:01:14 - 00:01:16] 然后的话你就会发现人越来越紧张
[00:01:16 - 00:01:18] 其实在这个高考试量
[00:01:18 - 00:01:20] 其实在考研当中的也是这样
[00:01:20 - 00:01:22] 我们每年的考研都是在12月底
[00:01:22 - 00:01:24] 12月底的某两天
[00:01:24 - 00:01:25] 然后的话你会发现每一次
[00:01:25 - 00:01:27] 只要是距离高考
[00:01:27 - 00:01:28] 或者距离考研上有100千的时候
[00:01:28 - 00:01:31] 那学生的家长就如临大地一样
[00:01:31 - 00:01:33] 就写着说距离高考多少天
[00:01:33 - 00:01:35] 那你说如果说我们把高考
[00:01:35 - 00:01:38] 真的时间就集中在了某一天
[00:01:38 - 00:01:40] 那会不会出现异动
[00:01:40 - 00:01:43] 就是就是万一那天你发挥不好
[00:01:43 - 00:01:43] 你怎么办
[00:01:43 - 00:01:45] 确实是有这样的可能
[00:01:45 - 00:01:48] 比如说很多女性的同学
[00:01:48 - 00:01:48] 他可能
[00:01:48 - 00:01:49] 万一那两天
[00:01:49 - 00:01:51] 就是他可能状态不是很好
[00:01:51 - 00:01:51] 大家都懂的
[00:01:51 - 00:01:54] 你说这两天我发挥不好
[00:01:54 - 00:01:54] 然后的话
[00:01:54 - 00:01:55] 你怎么办
[00:01:55 - 00:01:56] 那我之前所有的努力
[00:01:56 - 00:01:57] 我都白费了
[00:01:57 - 00:01:59] 所以说咱们国家在出台
[00:01:59 - 00:02:00] 这个政策的主要就是什么呢
[00:02:00 - 00:02:03] 就是避免这种一考定终身的这么一个
[00:02:03 - 00:02:04] 一个现象
[00:02:04 - 00:02:05] 然后的话
[00:02:05 - 00:02:06] 你可以按照你自己有计划
[00:02:06 - 00:02:07] 有规范的
[00:02:07 - 00:02:08] 有步骤的
[00:02:08 - 00:02:11] 而去来规定自己的学业
[00:02:11 - 00:02:13] 你不至于说那两天你考完以后的话
[00:02:13 - 00:02:13] 考不好
