BV号：BV1RW41137qJ
标题：BV1RW41137qJ
链接：https://www.bilibili.com/video/BV1RW41137qJ
识别语言：zh
语言置信度：1
分段数：257
生成时间：2026-04-04 10:33:26

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:00:02 - 00:00:03] 我是张雪峰老师
[00:00:21 - 00:00:22] 大家好
[00:00:22 - 00:00:25] 我上学习变得更快乐的张雪峰老师
[00:00:25 - 00:00:27] 咱们本期不讲专业性的内容
[00:00:27 - 00:00:28] 因为这个
[00:00:28 - 00:00:29] 怎么说呢
[00:00:29 - 00:00:31] 就是各位看到这个视频的时候
[00:00:31 - 00:00:32] 其实我已经不在国内了
[00:00:32 - 00:00:33] 这个
[00:00:33 - 00:00:35] 你们看到这个视频的时候
[00:00:35 - 00:00:36] 我正在西班牙
[00:00:36 - 00:00:37] 可能是在马德利
[00:00:37 - 00:00:39] 可能是在巴塞罗那
[00:00:39 - 00:00:40] 可能是在塞维利亚
[00:00:41 - 00:00:43] 因为受中期要好联盟的邀请
[00:00:43 - 00:00:46] 我们将在5月1号到5月9号这9天的
[00:00:46 - 00:00:50] 去西班牙进行所谓的旅行访问
[00:00:50 - 00:00:53] 那么这个机会是非常难得的
[00:00:53 - 00:00:56] 然后因为是受到中西友好人们的邀请
[00:00:56 - 00:00:58] 所以说我们这次的出行都是完全免费的
[00:00:58 - 00:01:00] 而且作为一个深资的球迷
[00:01:00 - 00:01:03] 还得让大家可能还得稍微抓狂一下
[00:01:03 - 00:01:06] 因为正好在西班牙的这九天当中
[00:01:06 - 00:01:08] 赶上了皇家马达利主场对任
[00:01:08 - 00:01:09] 拜仁穆尼黑的比赛
[00:01:09 - 00:01:11] 也赶上了巴塞罗娜主场对任
[00:01:11 - 00:01:12] 皇家马达利的比赛
[00:01:12 - 00:01:14] 可以说作为一个球迷
[00:01:14 - 00:01:16] 这九天去绝对是非常非常非常兴奋的
[00:01:17 - 00:01:18] 那么有的人就问了说上老师
[00:01:18 - 00:01:22] 那这个中西友好联盟是如何找到你来进行这个旅游访问的呢
[00:01:23 - 00:01:24] 说到这一点呢
[00:01:24 - 00:01:25] 就是我们今天的主题了
